dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.271178,16.730542,10.318814,3.086987,-2.994015,1.426885,0.325532
0.020000,9.328643,16.749635,10.379367,3.027668,-2.965939,1.403821,0.315989
0.020000,9.385168,16.767819,10.438745,2.968900,-2.938395,1.377205,0.306465
0.020000,9.440751,16.785118,10.496958,2.910671,-2.911451,1.347160,0.296971
0.020000,9.495391,16.801558,10.554018,2.852968,-2.885174,1.313882,0.287519
0.020000,9.549085,16.817163,10.609933,2.795775,-2.859622,1.277601,0.278117
0.020000,9.601831,16.831957,10.664715,2.739078,-2.834851,1.238546,0.268778
0.020000,9.653627,16.845966,10.718372,2.682860,-2.810911,1.196997,0.259509
0.020000,9.704471,16.859216,10.770914,2.627103,-2.787846,1.153247,0.250322
0.020000,9.754361,16.871731,10.822350,2.571789,-2.765694,1.107593,0.241224
0.020000,9.803295,16.883537,10.872688,2.516900,-2.744487,1.060378,0.232226
0.020000,9.851271,16.894658,10.921936,2.462415,-2.724249,1.011862,0.223334
0.020000,9.898288,16.905120,10.970103,2.408315,-2.705001,0.962438,0.214557
0.020000,9.944342,16.914948,11.017194,2.354580,-2.686753,0.912379,0.205903
0.020000,9.989434,16.924166,11.063218,2.301189,-2.669513,0.861982,0.197378
0.020000,10.033560,16.932798,11.108180,2.248124,-2.653282,0.811579,0.188989
0.020000,10.076719,16.940869,11.152088,2.195363,-2.638053,0.761418,0.180742
0.020000,10.118909,16.948402,11.194945,2.142886,-2.623818,0.711791,0.172644
0.020000,10.160129,16.955422,11.236759,2.090675,-2.610559,0.662908,0.164699
0.020000,10.200377,16.961950,11.277533,2.038710,-2.598259,0.615029,0.156913
0.020000,10.239652,16.968011,11.317273,1.986972,-2.586892,0.568331,0.149291
0.020000,10.277951,16.973626,11.355981,1.935443,-2.576432,0.522994,0.141836
0.020000,10.315274,16.978817,11.393663,1.884106,-2.566849,0.479187,0.134552
0.020000,10.351619,16.983605,11.430322,1.832944,-2.558108,0.437022,0.127444
0.020000,10.386984,16.988013,11.465961,1.781941,-2.550175,0.396654,0.120514
0.020000,10.421369,16.992059,11.500583,1.731080,-2.543013,0.358091,0.113766
0.020000,10.454771,16.995764,11.534190,1.680349,-2.536583,0.321493,0.107201
0.020000,10.487189,16.999149,11.566784,1.629732,-2.530846,0.286874,0.100823
0.020000,10.518623,17.002230,11.598369,1.579217,-2.525762,0.254200,0.094633
0.020000,10.549070,17.005028,11.628945,1.528791,-2.521289,0.223636,0.088634
0.020000,10.578531,17.007560,11.658513,1.478443,-2.517389,0.195024,0.082826
0.020000,10.607003,17.009843,11.687077,1.428163,-2.514020,0.168448,0.077212
0.020000,10.634485,17.011895,11.714635,1.377940,-2.511143,0.143850,0.071792
0.020000,10.660977,17.013730,11.741191,1.327765,-2.508719,0.121193,0.066568
0.020000,10.686477,17.015366,11.766743,1.277631,-2.506710,0.100438,0.061539
0.020000,10.710985,17.016817,11.791294,1.227530,-2.505079,0.081549,0.056708
0.020000,10.734499,17.018097,11.814843,1.177454,-2.503791,0.064423,0.052074
0.020000,10.757019,17.019220,11.837391,1.127398,-2.502811,0.049008,0.047638
0.020000,10.778544,17.020201,11.858938,1.077356,-2.502105,0.035299,0.043400
0.020000,10.799072,17.021051,11.879485,1.027323,-2.501642,0.023106,0.039361
0.020000,10.818605,17.021783,11.899031,0.977295,-2.501393,0.012458,0.035520
0.020000,10.837140,17.022407,11.917576,0.927268,-2.501329,0.003220,0.031877
0.020000,10.854676,17.022936,11.935121,0.877240,-2.501423,-0.004694,0.028433
0.020000,10.871215,17.023380,11.951665,0.827207,-2.501648,-0.011273,0.025187
0.020000,10.886754,17.023748,11.967208,0.777167,-2.501983,-0.016735,0.022139
0.020000,10.901293,17.024049,11.981751,0.727119,-2.502404,-0.021047,0.019289
0.020000,10.914832,17.024292,11.995292,0.677061,-2.502890,-0.024332,0.016638
0.020000,10.927370,17.024485,12.007832,0.626993,-2.503424,-0.026660,0.014183
0.020000,10.938907,17.024636,12.019370,0.576913,-2.503986,-0.028110,0.011926
0.020000,10.949443,17.024751,12.029906,0.526822,-2.504561,-0.028745,0.009867
0.020000,10.958977,17.024836,12.039441,0.476719,-2.505134,-0.028636,0.008004
0.020000,10.967509,17.024897,12.047973,0.426605,-2.505692,-0.027904,0.006337
0.020000,10.975039,17.024939,12.055502,0.376481,-2.506222,-0.026497,0.004868
0.020000,10.981566,17.024967,12.062029,0.326347,-2.506714,-0.024622,0.003594
0.020000,10.987090,17.024984,12.067553,0.276203,-2.507160,-0.022306,0.002517
0.020000,10.991611,17.024993,12.072074,0.226052,-2.507550,-0.019481,0.001635
0.020000,10.995129,17.024998,12.075592,0.175895,-2.507878,-0.016438,0.000949
0.020000,10.997643,17.024999,12.078107,0.125732,-2.508140,-0.013066,0.000459
0.020000,10.999154,17.025000,12.079618,0.075566,-2.508330,-0.009486,0.000165
0.020000,10.999829,17.025000,12.080292,0.033706,-2.092961,20.768416,0.000033
0.020000,10.999999,17.025000,12.080463,0.008518,-1.259437,41.676193,0.000000
0.020000,11.000000,17.025000,12.080464,0.000052,-0.423280,41.807880,6.283185
0.020000,11.000000,17.025000,12.080464,0.000000,-0.002598,21.034068,6.283185
